order_date,state,segment,title,quantity,total_price
2026-04-13,GA,VIP,Eyeshadow Palette with Mirror,1,19.99
2026-04-13,GA,VIP,Honey Jar,3,20.97
2026-04-13,CA,VIP,Asus Zenbook Pro Dual Screen Laptop,3,5399.97
2026-04-13,CA,VIP,Apple Airpods,3,389.97
2026-04-13,CA,VIP,Red Nail Polish,1,8.99
2026-04-13,CA,VIP,Microwave Oven,2,179.98
2026-04-13,GA,VIP,Red Onions,1,1.99
2026-04-13,GA,VIP,Eyeshadow Palette with Mirror,3,59.97
2026-04-13,GA,VIP,Puma Future Rider Trainers,1,89.99
2026-04-13,NY,VIP,Grater Black,1,10.99
2026-04-13,NY,VIP,Dog Food,3,32.97
2026-04-13,NY,VIP,Apple MacBook Pro 14 Inch Space Grey,2,3999.98
2026-04-13,MO,New,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-04-13,MO,New,New DELL XPS 13 9300 Laptop,3,4499.97
2026-04-13,MO,New,House Showpiece Plant,1,39.99
2026-04-13,MO,New,Rolex Cellini Date Black Dial,2,17999.98
2026-04-13,IL,New,Electric Stove,3,149.97
2026-04-13,IL,New,Puma Future Rider Trainers,3,269.97
2026-04-13,IL,New,Mug Tree Stand,3,47.97
2026-04-13,CA,VIP,Family Tree Photo Frame,3,89.97
2026-04-13,MO,VIP,Huawei Matebook X Pro,1,1399.99
2026-04-13,MO,VIP,Annibale Colombo Sofa,3,7499.97
2026-04-13,MO,VIP,Green Chili Pepper,3,2.97
2026-04-13,MO,VIP,Dog Food,1,10.99
2026-04-13,CA,New,Apple MacBook Pro 14 Inch Space Grey,1,1999.99
2026-04-13,CA,New,Kiwi,1,2.49
2026-04-13,CA,New,Juice,1,3.99
2026-04-13,CA,New,Honey Jar,1,6.99
2026-04-13,CA,New,Bedside Table African Cherry,2,599.98
2026-04-13,CA,New,Apple MacBook Pro 14 Inch Space Grey,1,1999.99
2026-04-13,CA,New,Lenovo Yoga 920,3,3299.97
2026-04-13,CA,New,Red Onions,3,5.97
2026-04-13,WA,VIP,Fork,3,11.97
2026-04-13,WA,VIP,Ice Cream,1,5.49
2026-04-13,WA,VIP,Eyeshadow Palette with Mirror,1,19.99
2026-04-13,WA,VIP,Dog Food,1,10.99
2026-04-13,GA,VIP,Tray,3,50.97
2026-04-13,GA,VIP,Longines Master Collection,1,1499.99
2026-04-13,FL,New,Tissue Paper Box,1,2.49
2026-04-13,FL,New,New DELL XPS 13 9300 Laptop,3,4499.97
2026-04-13,CA,New,Black Aluminium Cup,1,5.99
2026-04-13,CA,New,Water,3,2.97
2026-04-13,IL,VIP,Carbon Steel Wok,2,59.98
2026-04-13,IL,VIP,Chicken Meat,3,29.97
2026-04-13,GA,New,Rolex Cellini Date Black Dial,1,8999.99
2026-04-13,GA,New,Chanel Coco Noir Eau De,3,389.97
2026-04-13,TX,VIP,Dog Food,3,32.97
2026-04-13,TX,VIP,Kiwi,1,2.49
2026-04-13,WA,New,Calvin Klein CK One,2,99.98
2026-04-13,IL,VIP,Knoll Saarinen Executive Conference Chair,1,499.99
2026-04-13,IL,VIP,New DELL XPS 13 9300 Laptop,2,2999.98
2026-04-13,IL,VIP,Beef Steak,2,25.98
2026-04-13,IL,VIP,House Showpiece Plant,1,39.99
2026-04-13,CA,VIP,Soft Drinks,2,3.98
2026-04-13,IL,Returning,House Showpiece Plant,3,119.97
2026-04-13,IL,Returning,Puma Future Rider Trainers,3,269.97
2026-04-13,IL,Returning,Green Bell Pepper,1,1.29
2026-04-13,MO,Returning,Carbon Steel Wok,3,89.97
2026-04-13,CA,Returning,Electric Stove,3,149.97
2026-04-13,CA,Returning,Annibale Colombo Sofa,2,4999.98
2026-04-13,CA,Returning,Kitchen Sieve,2,15.98
2026-04-13,CA,Returning,Puma Future Rider Trainers,2,179.98
2026-04-13,GA,New,Egg Slicer,1,6.99
2026-04-13,GA,New,Red Nail Polish,1,8.99
2026-04-13,GA,New,Microwave Oven,1,89.99
2026-04-13,GA,New,Lemon,1,0.79
2026-04-13,WA,Returning,Spoon,1,4.99
2026-04-13,WA,Returning,Dog Food,3,32.97
2026-04-13,WA,Returning,Potatoes,3,6.87
2026-04-13,WA,Returning,Knoll Saarinen Executive Conference Chair,1,499.99
2026-04-13,CA,New,Men Check Shirt,2,55.98
2026-04-13,CA,New,Kiwi,2,4.98
2026-04-13,CA,New,Strawberry,1,3.99
2026-04-13,CA,Returning,Amazon Echo Plus,1,99.99
2026-04-13,CA,Returning,Fish Steak,1,14.99
2026-04-13,CA,Returning,Spoon,1,4.99
2026-04-13,CA,Returning,Boxed Blender,2,79.98
2026-04-13,CA,New,Hand Blender,2,69.98
2026-04-13,FL,New,Wooden Bathroom Sink With Mirror,3,2399.97
2026-04-13,NY,Returning,Brown Leather Belt Watch,2,179.98
2026-04-13,NY,Returning,Red Lipstick,1,12.99
2026-04-13,NY,Returning,Plant Pot,2,29.98
2026-04-13,NY,Returning,Potatoes,1,2.29
2026-04-13,CA,Returning,Fish Steak,3,44.97
2026-04-13,CA,Returning,Nike Air Jordan 1 Red And Black,3,449.97
2026-04-13,FL,New,Electric Stove,2,99.98
2026-04-13,FL,New,Apple Airpods,3,389.97
2026-04-13,FL,New,Chanel Coco Noir Eau De,2,259.98
2026-04-13,MO,VIP,Mulberry,3,14.97
2026-04-13,MO,VIP,Gigabyte Aorus Men Tshirt,1,24.99
2026-04-13,MO,VIP,Citrus Squeezer Yellow,1,8.99
2026-04-13,NY,Returning,Yellow Peeler,3,17.97
2026-04-13,MO,VIP,Gucci Bloom Eau de,1,79.99
2026-04-13,MO,VIP,Kitchen Sieve,2,15.98
2026-04-13,MO,VIP,Potatoes,3,6.87
2026-04-13,IL,New,Longines Master Collection,3,4499.97
2026-04-13,IL,New,Red Tongs,2,13.98
2026-04-13,IL,New,Spoon,3,14.97
2026-04-13,IL,New,Powder Canister,1,14.99
2026-04-13,WA,Returning,Red Lipstick,3,38.97
2026-04-13,WA,Returning,Family Tree Photo Frame,3,89.97
2026-04-13,WA,Returning,Glass,3,14.97
2026-04-13,WA,Returning,Apple MacBook Pro 14 Inch Space Grey,2,3999.98
2026-04-13,NY,Returning,Soft Drinks,1,1.99
2026-04-13,FL,Returning,Rolex Cellini Date Black Dial,3,26999.97
2026-04-13,TX,VIP,Electric Stove,3,149.97
2026-04-13,TX,VIP,Soft Drinks,1,1.99
2026-04-13,NY,New,Cucumber,1,1.49
2026-04-13,NY,New,Spice Rack,1,19.99
2026-04-13,MO,VIP,Powder Canister,1,14.99
2026-04-13,MO,VIP,Rolex Submariner Watch,1,13999.99
2026-04-13,MO,VIP,Rolex Cellini Date Black Dial,3,26999.97
2026-04-13,MO,VIP,Lunch Box,3,38.97
2026-04-13,MO,VIP,Beef Steak,3,38.97
2026-04-13,MO,VIP,Milk,1,3.49
2026-04-14,MO,New,Strawberry,1,3.99
2026-04-14,MO,New,House Showpiece Plant,1,39.99
2026-04-14,MO,New,Bedside Table African Cherry,3,899.97
2026-04-14,MO,New,Fine Mesh Strainer,3,29.97
2026-04-14,GA,New,Apple,1,1.99
2026-04-14,GA,New,Egg Slicer,2,13.98
2026-04-14,GA,New,Puma Future Rider Trainers,2,179.98
2026-04-14,GA,New,Strawberry,2,7.98
2026-04-14,NY,VIP,Bedside Table African Cherry,3,899.97
2026-04-14,NY,VIP,Gigabyte Aorus Men Tshirt,1,24.99
2026-04-14,NY,VIP,Nike Air Jordan 1 Red And Black,1,149.99
2026-04-14,NY,VIP,Longines Master Collection,2,2999.98
2026-04-14,NY,VIP,Red Onions,2,3.98
2026-04-14,IL,Returning,Beef Steak,3,38.97
2026-04-14,IL,Returning,Dolce Shine Eau de,2,139.98
2026-04-14,WA,New,Gucci Bloom Eau de,2,159.98
2026-04-14,WA,New,Red Onions,2,3.98
2026-04-14,TX,VIP,Table Lamp,1,49.99
2026-04-14,TX,VIP,Dog Food,3,32.97
2026-04-14,FL,New,Spice Rack,2,39.98
2026-04-14,FL,New,Apple,2,3.98
2026-04-14,NY,VIP,Wooden Rolling Pin,2,23.98
2026-04-14,NY,VIP,Nike Baseball Cleats,2,159.98
2026-04-14,NY,VIP,Tissue Paper Box,2,4.98
2026-04-14,NY,VIP,Nike Air Jordan 1 Red And Black,2,299.98
2026-04-14,GA,New,Glass,1,4.99
2026-04-14,WA,New,Cooking Oil,1,4.99
2026-04-14,WA,New,Red Tongs,1,6.99
2026-04-14,WA,New,Family Tree Photo Frame,3,89.97
2026-04-14,IL,Returning,Asus Zenbook Pro Dual Screen Laptop,1,1799.99
2026-04-14,CA,New,Annibale Colombo Bed,2,3799.98
2026-04-14,CA,New,Man Plaid Shirt,3,104.97
2026-04-14,MO,Returning,Tray,2,33.98
2026-04-14,MO,Returning,Calvin Klein CK One,2,99.98
2026-04-14,FL,VIP,Grater Black,1,10.99
2026-04-14,FL,VIP,Chicken Meat,1,9.99
2026-04-14,FL,VIP,Grater Black,2,21.98
2026-04-14,MO,Returning,Powder Canister,3,44.97
2026-04-14,MO,Returning,Egg Slicer,2,13.98
2026-04-14,MO,Returning,Rolex Cellini Moonphase,1,12999.99
2026-04-14,CA,New,Huawei Matebook X Pro,2,2799.98
2026-04-14,CA,New,Ice Cream,2,10.98
2026-04-14,TX,New,Juice,1,3.99
2026-04-14,TX,New,Citrus Squeezer Yellow,3,26.97
2026-04-14,NY,New,Green Bell Pepper,2,2.58
2026-04-14,NY,New,Knife,2,29.98
2026-04-14,NY,New,Green Chili Pepper,1,0.99
2026-04-14,NY,New,Decoration Swing,3,179.97
2026-04-14,NY,New,Kitchen Sieve,2,15.98
2026-04-14,GA,VIP,Yellow Peeler,2,11.98
2026-04-14,GA,VIP,Plant Pot,1,14.99
2026-04-14,CA,Returning,Black Aluminium Cup,3,17.97
2026-04-14,CA,Returning,Protein Powder,2,39.98
2026-04-14,CA,Returning,Spice Rack,3,59.97
2026-04-14,IL,Returning,Eyeshadow Palette with Mirror,3,59.97
2026-04-14,IL,Returning,Slotted Turner,1,8.99
2026-04-14,NY,VIP,Chopping Board,3,38.97
2026-04-14,NY,VIP,Rice,2,11.98
2026-04-14,IL,VIP,Black Aluminium Cup,2,11.98
2026-04-14,IL,VIP,Dog Food,3,32.97
2026-04-14,NY,Returning,Fish Steak,3,44.97
2026-04-14,NY,Returning,Amazon Echo Plus,1,99.99
2026-04-14,TX,VIP,Yellow Peeler,2,11.98
2026-04-14,TX,VIP,Lunch Box,3,38.97
2026-04-14,TX,VIP,Plate,3,11.97
2026-04-14,TX,VIP,Slotted Turner,2,17.98
2026-04-14,TX,Returning,Rolex Datejust,1,10999.99
2026-04-14,FL,Returning,Annibale Colombo Bed,2,3799.98
2026-04-14,FL,Returning,Tray,1,16.99
2026-04-14,FL,Returning,Gucci Bloom Eau de,2,159.98
2026-04-14,GA,VIP,Pan,3,74.97
2026-04-14,GA,VIP,Lunch Box,2,25.98
2026-04-14,GA,VIP,Rolex Submariner Watch,2,27999.98
2026-04-14,MO,VIP,Annibale Colombo Sofa,2,4999.98
2026-04-14,WA,VIP,Lunch Box,3,38.97
2026-04-14,WA,VIP,Nike Baseball Cleats,3,239.97
2026-04-14,WA,VIP,Essence Mascara Lash Princess,3,29.97
2026-04-14,WA,VIP,Sports Sneakers Off White Red,3,329.97
2026-04-14,WA,New,Green Bell Pepper,1,1.29
2026-04-14,WA,New,Tray,3,50.97
2026-04-14,WA,New,Egg Slicer,1,6.99
2026-04-14,TX,VIP,Dolce Shine Eau de,1,69.99
2026-04-14,IL,Returning,Sports Sneakers Off White & Red,3,359.97
2026-04-14,IL,Returning,Citrus Squeezer Yellow,3,26.97
2026-04-14,IL,Returning,Man Short Sleeve Shirt,1,19.99
2026-04-14,NY,Returning,Black Aluminium Cup,3,17.97
2026-04-14,NY,Returning,Dior J'adore,2,179.98
2026-04-14,CA,VIP,Kiwi,3,7.47
2026-04-14,CA,VIP,Potatoes,3,6.87
2026-04-14,TX,VIP,Longines Master Collection,2,2999.98
2026-04-14,TX,VIP,Annibale Colombo Sofa,1,2499.99
2026-04-14,TX,VIP,Asus Zenbook Pro Dual Screen Laptop,1,1799.99
2026-04-14,FL,Returning,Fork,1,3.99
2026-04-14,FL,Returning,Rolex Submariner Watch,1,13999.99
2026-04-14,FL,Returning,Gigabyte Aorus Men Tshirt,1,24.99
2026-04-14,FL,Returning,New DELL XPS 13 9300 Laptop,1,1499.99
2026-04-14,IL,VIP,New DELL XPS 13 9300 Laptop,1,1499.99
2026-04-14,FL,Returning,Brown Leather Belt Watch,1,89.99
2026-04-14,FL,Returning,Gucci Bloom Eau de,3,239.97
2026-04-14,FL,Returning,Red Nail Polish,1,8.99
2026-04-14,FL,Returning,Black Whisk,1,9.99
2026-04-14,NY,New,Egg Slicer,2,13.98
2026-04-14,NY,New,Citrus Squeezer Yellow,1,8.99
2026-04-14,NY,New,Dior J'adore,2,179.98
2026-04-14,NY,New,Decoration Swing,1,59.99
2026-04-14,FL,New,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-04-14,FL,New,Silver Pot With Glass Cap,3,119.97
2026-04-14,CA,New,Soft Drinks,1,1.99
2026-04-14,CA,New,Black Whisk,1,9.99
2026-04-14,IL,VIP,Hand Blender,2,69.98
2026-04-14,IL,VIP,Red Tongs,2,13.98
2026-04-14,IL,VIP,Sports Sneakers Off White & Red,1,119.99
2026-04-14,IL,New,Slotted Turner,3,26.97
2026-04-14,IL,New,Brown Leather Belt Watch,3,269.97
2026-04-14,FL,New,Chopping Board,3,38.97
2026-04-14,FL,New,Glass,3,14.97
2026-04-14,FL,New,Blue & Black Check Shirt,3,89.97
2026-04-14,NY,VIP,Fork,1,3.99
2026-04-14,NY,VIP,Annibale Colombo Sofa,1,2499.99
2026-04-14,NY,VIP,Bedside Table African Cherry,1,299.99
2026-04-14,MO,New,House Showpiece Plant,2,79.98
2026-04-14,MO,New,Wooden Bathroom Sink With Mirror,2,1599.98
2026-04-14,MO,New,Grater Black,1,10.99
2026-04-14,MO,New,Sports Sneakers Off White Red,2,219.98
2026-04-14,FL,Returning,Juice,2,7.98
2026-04-14,FL,Returning,Red Lipstick,1,12.99
2026-04-14,GA,New,New DELL XPS 13 9300 Laptop,2,2999.98
2026-04-14,GA,New,Kiwi,3,7.47
2026-04-14,GA,Returning,Red Onions,3,5.97
2026-04-14,GA,Returning,Annibale Colombo Sofa,1,2499.99
2026-04-14,GA,Returning,Man Short Sleeve Shirt,2,39.98
2026-04-14,GA,Returning,Egg Slicer,1,6.99
2026-04-14,GA,Returning,Powder Canister,1,14.99
2026-04-14,GA,Returning,Egg Slicer,1,6.99
2026-04-14,GA,Returning,Beef Steak,1,12.99
2026-04-14,FL,Returning,Grater Black,1,10.99
2026-04-14,FL,Returning,Man Short Sleeve Shirt,2,39.98
2026-04-14,FL,Returning,Silver Pot With Glass Cap,3,119.97
2026-04-14,FL,Returning,Red Lipstick,1,12.99
2026-04-14,FL,New,Longines Master Collection,2,2999.98
2026-04-14,FL,New,Hand Blender,2,69.98
2026-04-14,FL,New,Fine Mesh Strainer,1,9.99
2026-04-14,GA,Returning,Lenovo Yoga 920,2,2199.98
2026-04-14,GA,Returning,Hand Blender,2,69.98
2026-04-14,GA,Returning,Citrus Squeezer Yellow,1,8.99
2026-04-14,GA,VIP,Wooden Rolling Pin,3,35.97
2026-04-14,NY,New,Mug Tree Stand,2,31.98
2026-04-15,GA,New,Spoon,2,9.98
2026-04-15,GA,New,Citrus Squeezer Yellow,1,8.99
2026-04-15,GA,New,Annibale Colombo Bed,3,5699.97
2026-04-15,GA,New,Decoration Swing,1,59.99
2026-04-15,NY,Returning,Dog Food,3,32.97
2026-04-15,NY,Returning,Spoon,2,9.98
2026-04-15,MO,Returning,Dolce Shine Eau de,3,209.97
2026-04-15,MO,Returning,Cat Food,2,17.98
2026-04-15,MO,Returning,Table Lamp,3,149.97
2026-04-15,IL,New,Amazon Echo Plus,2,199.98
2026-04-15,TX,VIP,Apple,2,3.98
2026-04-15,TX,VIP,Apple Airpods,1,129.99
2026-04-15,TX,VIP,Dior J'adore,3,269.97
2026-04-15,TX,VIP,Microwave Oven,2,179.98
2026-04-15,NY,Returning,Electric Stove,3,149.97
2026-04-15,NY,Returning,Spice Rack,1,19.99
2026-04-15,NY,Returning,Water,3,2.97
2026-04-15,NY,Returning,Honey Jar,2,13.98
2026-04-15,GA,VIP,Egg Slicer,3,20.97
2026-04-15,GA,VIP,Black Aluminium Cup,1,5.99
2026-04-15,GA,VIP,Ice Cube Tray,1,5.99
2026-04-15,IL,Returning,Longines Master Collection,1,1499.99
2026-04-15,IL,Returning,Juice,1,3.99
2026-04-15,IL,Returning,Family Tree Photo Frame,1,29.99
2026-04-15,MO,Returning,Family Tree Photo Frame,2,59.98
2026-04-15,MO,Returning,Pan,3,74.97
2026-04-15,MO,Returning,Dog Food,1,10.99
2026-04-15,GA,VIP,Eggs,3,8.97
2026-04-15,FL,New,Gigabyte Aorus Men Tshirt,3,74.97
2026-04-15,FL,New,Strawberry,2,7.98
2026-04-15,FL,New,Bedside Table African Cherry,1,299.99
2026-04-15,WA,Returning,Spoon,1,4.99
2026-04-15,WA,Returning,Rolex Datejust,2,21999.98
2026-04-15,WA,Returning,Tray,2,33.98
2026-04-15,TX,VIP,Man Short Sleeve Shirt,3,59.97
2026-04-15,TX,VIP,Protein Powder,3,59.97
2026-04-15,TX,VIP,Table Lamp,1,49.99
2026-04-15,TX,VIP,Kiwi,2,4.98
2026-04-15,TX,VIP,Cucumber,2,2.98
2026-04-15,TX,VIP,Nescafe Coffee,1,7.99
2026-04-15,NY,Returning,Lenovo Yoga 920,2,2199.98
2026-04-15,NY,Returning,Dior J'adore,3,269.97
2026-04-15,NY,Returning,Black Whisk,1,9.99
2026-04-15,NY,Returning,Spice Rack,2,39.98
2026-04-15,MO,New,Fine Mesh Strainer,2,19.98
2026-04-15,MO,New,Rice,2,11.98
2026-04-15,MO,New,Black Aluminium Cup,1,5.99
2026-04-15,WA,Returning,Mug Tree Stand,1,15.99
2026-04-15,MO,VIP,Protein Powder,1,19.99
2026-04-15,MO,VIP,Fish Steak,3,44.97
2026-04-15,MO,VIP,Lemon,1,0.79
2026-04-15,MO,VIP,Microwave Oven,3,269.97
2026-04-15,TX,New,Nescafe Coffee,2,15.98
2026-04-15,TX,New,Mug Tree Stand,3,47.97
2026-04-15,TX,New,Potatoes,2,4.58
2026-04-15,TX,New,Decoration Swing,2,119.98
2026-04-15,MO,VIP,Tray,1,16.99
2026-04-15,WA,New,Rolex Submariner Watch,2,27999.98
2026-04-15,WA,New,Rolex Cellini Date Black Dial,1,8999.99
2026-04-15,WA,New,Knife,1,14.99
2026-04-15,CA,Returning,Spoon,3,14.97
2026-04-15,CA,Returning,Beef Steak,1,12.99
2026-04-15,WA,Returning,Black Whisk,1,9.99
2026-04-15,WA,Returning,Spoon,3,14.97
2026-04-15,IL,Returning,Plate,1,3.99
2026-04-15,NY,VIP,Fork,2,7.98
2026-04-15,WA,Returning,Wooden Bathroom Sink With Mirror,2,1599.98
2026-04-15,WA,Returning,Plate,3,11.97
2026-04-15,WA,Returning,Asus Zenbook Pro Dual Screen Laptop,1,1799.99
2026-04-15,TX,Returning,Amazon Echo Plus,1,99.99
2026-04-15,TX,Returning,Cat Food,2,17.98
2026-04-15,TX,Returning,Fine Mesh Strainer,3,29.97
2026-04-15,TX,VIP,Cucumber,2,2.98
2026-04-15,MO,Returning,Plant Pot,1,14.99
2026-04-15,MO,Returning,Apple,1,1.99
2026-04-15,MO,Returning,Chanel Coco Noir Eau De,3,389.97
2026-04-15,WA,Returning,Red Nail Polish,1,8.99
2026-04-15,NY,New,Rice,1,5.99
2026-04-15,NY,New,Carbon Steel Wok,3,89.97
2026-04-15,NY,New,Red Lipstick,2,25.98
2026-04-15,GA,VIP,Black Aluminium Cup,2,11.98
2026-04-15,GA,VIP,Rolex Cellini Date Black Dial,2,17999.98
2026-04-15,GA,VIP,Microwave Oven,1,89.99
2026-04-15,GA,VIP,Bamboo Spatula,2,15.98
2026-04-15,WA,Returning,Knoll Saarinen Executive Conference Chair,2,999.98
2026-04-15,GA,Returning,Fork,1,3.99
2026-04-15,GA,Returning,Mug Tree Stand,3,47.97
2026-04-15,FL,New,Pan,3,74.97
2026-04-15,FL,New,Silver Pot With Glass Cap,3,119.97
2026-04-15,FL,New,Plant Pot,3,44.97
2026-04-15,FL,New,Apple Airpods,1,129.99
2026-04-15,FL,New,Lunch Box,2,25.98
2026-04-15,FL,New,Blue & Black Check Shirt,3,89.97
2026-04-15,FL,New,Cooking Oil,2,9.98
2026-04-15,NY,New,Wooden Rolling Pin,2,23.98
2026-04-15,NY,New,New DELL XPS 13 9300 Laptop,3,4499.97
2026-04-15,NY,New,Amazon Echo Plus,1,99.99
2026-04-15,FL,VIP,Citrus Squeezer Yellow,1,8.99
2026-04-15,FL,VIP,Kiwi,1,2.49
2026-04-15,FL,VIP,Cucumber,1,1.49
2026-04-15,GA,VIP,Strawberry,1,3.99
2026-04-15,GA,VIP,Essence Mascara Lash Princess,1,9.99
2026-04-15,GA,VIP,Calvin Klein CK One,1,49.99
2026-04-15,GA,VIP,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-04-15,GA,VIP,Water,2,1.98
2026-04-15,GA,VIP,Juice,1,3.99
2026-04-15,GA,VIP,Carbon Steel Wok,1,29.99
2026-04-15,GA,New,Mulberry,2,9.98
2026-04-15,GA,New,Red Tongs,1,6.99
2026-04-15,WA,VIP,Apple Airpods,3,389.97
2026-04-15,WA,VIP,Knoll Saarinen Executive Conference Chair,2,999.98
2026-04-15,WA,VIP,Strawberry,1,3.99
2026-04-15,MO,New,Silver Pot With Glass Cap,3,119.97
2026-04-15,MO,New,Apple MacBook Pro 14 Inch Space Grey,3,5999.97
2026-04-15,MO,New,Hand Blender,1,34.99
2026-04-15,CA,VIP,Mug Tree Stand,2,31.98
2026-04-15,CA,VIP,Men Check Shirt,2,55.98
2026-04-15,CA,VIP,Apple,1,1.99
2026-04-15,CA,VIP,Mulberry,3,14.97
2026-04-15,CA,New,Longines Master Collection,1,1499.99
2026-04-15,IL,New,Potatoes,2,4.58
2026-04-15,IL,VIP,Spice Rack,2,39.98
2026-04-15,IL,VIP,Huawei Matebook X Pro,1,1399.99
2026-04-15,IL,VIP,Nike Baseball Cleats,1,79.99
2026-04-15,IL,VIP,Red Lipstick,1,12.99
2026-04-15,GA,VIP,Black Aluminium Cup,1,5.99
2026-04-15,GA,VIP,Kiwi,3,7.47
2026-04-15,GA,VIP,Rolex Datejust,1,10999.99
2026-04-15,NY,VIP,Red Lipstick,1,12.99
2026-04-15,NY,VIP,Pan,1,24.99
2026-04-15,NY,VIP,Dolce Shine Eau de,3,209.97
2026-04-15,NY,Returning,Lenovo Yoga 920,3,3299.97
2026-04-15,TX,Returning,Red Onions,2,3.98
2026-04-15,FL,VIP,Eyeshadow Palette with Mirror,2,39.98
2026-04-15,FL,VIP,Kitchen Sieve,2,15.98
2026-04-15,FL,VIP,Plate,1,3.99
2026-04-15,FL,VIP,Nescafe Coffee,3,23.97
2026-04-15,MO,VIP,Potatoes,3,6.87
2026-04-15,MO,VIP,Black Whisk,1,9.99
2026-04-15,MO,VIP,Slotted Turner,2,17.98
2026-04-15,FL,New,Man Short Sleeve Shirt,1,19.99
2026-04-15,FL,New,Wooden Bathroom Sink With Mirror,2,1599.98
2026-04-15,FL,New,Eggs,1,2.99
2026-04-15,FL,New,Nike Air Jordan 1 Red And Black,2,299.98
2026-04-15,NY,Returning,Table Lamp,2,99.98
2026-04-15,NY,Returning,Microwave Oven,3,269.97
2026-04-15,TX,New,Apple MacBook Pro 14 Inch Space Grey,1,1999.99
2026-04-15,CA,Returning,Soft Drinks,3,5.97
2026-04-15,IL,VIP,Electric Stove,3,149.97
2026-04-15,IL,VIP,Potatoes,2,4.58
2026-04-15,IL,VIP,Lemon,2,1.58
2026-04-15,NY,New,New DELL XPS 13 9300 Laptop,3,4499.97
2026-04-15,NY,New,Egg Slicer,3,20.97
2026-04-15,NY,New,Brown Leather Belt Watch,3,269.97
2026-04-15,NY,New,Wooden Bathroom Sink With Mirror,1,799.99
2026-04-15,IL,VIP,Calvin Klein CK One,2,99.98
2026-04-15,IL,VIP,Nescafe Coffee,3,23.97
2026-04-15,IL,VIP,Table Lamp,2,99.98
2026-04-15,IL,VIP,Rice,3,17.97
2026-04-15,IL,New,Dior J'adore,3,269.97
2026-04-15,MO,VIP,Rice,3,17.97
2026-04-15,WA,VIP,Nike Air Jordan 1 Red And Black,2,299.98
2026-04-15,WA,New,Spice Rack,1,19.99
2026-04-15,WA,New,Red Nail Polish,1,8.99
2026-04-15,WA,New,Plant Pot,2,29.98
2026-04-15,WA,New,Potatoes,2,4.58
2026-04-15,IL,VIP,Lunch Box,1,12.99
2026-04-15,IL,VIP,Cooking Oil,2,9.98
2026-04-15,MO,Returning,Slotted Turner,1,8.99
2026-04-15,MO,Returning,Lenovo Yoga 920,2,2199.98
2026-04-15,IL,Returning,Fish Steak,2,29.98
2026-04-15,MO,Returning,Sports Sneakers Off White Red,2,219.98
2026-04-15,MO,Returning,Rice,1,5.99
2026-04-16,NY,VIP,Sports Sneakers Off White Red,2,219.98
2026-04-16,NY,VIP,Lenovo Yoga 920,1,1099.99
2026-04-16,NY,VIP,Table Lamp,1,49.99
2026-04-16,NY,VIP,Tissue Paper Box,1,2.49
2026-04-16,FL,New,Longines Master Collection,3,4499.97
2026-04-16,FL,New,Apple Airpods,1,129.99
2026-04-16,FL,Returning,Nike Baseball Cleats,3,239.97
2026-04-16,FL,Returning,Green Chili Pepper,3,2.97
2026-04-16,FL,Returning,Lunch Box,3,38.97
2026-04-16,TX,New,Man Plaid Shirt,3,104.97
2026-04-16,TX,New,Nike Air Jordan 1 Red And Black,3,449.97
2026-04-16,TX,New,Soft Drinks,2,3.98
2026-04-16,TX,New,Chicken Meat,2,19.98
2026-04-16,CA,VIP,Red Onions,1,1.99
2026-04-16,CA,VIP,Plate,1,3.99
2026-04-16,CA,VIP,Decoration Swing,2,119.98
2026-04-16,CA,VIP,Puma Future Rider Trainers,1,89.99
2026-04-16,WA,VIP,Slotted Turner,2,17.98
2026-04-16,WA,VIP,Blue & Black Check Shirt,3,89.97
2026-04-16,WA,VIP,Rice,1,5.99
2026-04-16,WA,VIP,Calvin Klein CK One,3,149.97
2026-04-16,WA,VIP,Electric Stove,3,149.97
2026-04-16,WA,VIP,Rolex Submariner Watch,2,27999.98
2026-04-16,TX,VIP,Tissue Paper Box,2,4.98
2026-04-16,TX,VIP,Milk,3,10.47
2026-04-16,FL,VIP,Apple Airpods,2,259.98
2026-04-16,FL,VIP,Huawei Matebook X Pro,3,4199.97
2026-04-16,IL,Returning,Rolex Datejust,2,21999.98
2026-04-16,IL,Returning,Mug Tree Stand,3,47.97
2026-04-16,IL,VIP,Table Lamp,3,149.97
2026-04-16,IL,VIP,Ice Cream,1,5.49
2026-04-16,IL,VIP,Water,2,1.98
2026-04-16,IL,VIP,Eggs,3,8.97
2026-04-16,CA,Returning,Kiwi,3,7.47
2026-04-16,CA,Returning,Red Tongs,3,20.97
2026-04-16,CA,Returning,Honey Jar,3,20.97
2026-04-16,CA,New,Pan,3,74.97
2026-04-16,CA,New,Cucumber,3,4.47
2026-04-16,MO,New,Plate,3,11.97
2026-04-16,MO,New,Green Chili Pepper,2,1.98
2026-04-16,GA,VIP,Kiwi,3,7.47
2026-04-16,GA,VIP,Bedside Table African Cherry,1,299.99
2026-04-16,GA,VIP,Nescafe Coffee,3,23.97
2026-04-16,GA,VIP,Plant Pot,1,14.99
2026-04-16,GA,New,Sports Sneakers Off White Red,2,219.98
2026-04-16,GA,New,Kitchen Sieve,3,23.97
